d,total_sales,date,month,year,event_name_1,event_type_1,snap_CA,snap_TX,snap_WI,wm_yr_wk,day_of_week,is_weekend,day_of_year,week_of_year,is_holiday,is_snap_day,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_30,month_sin,month_cos,day_sin,day_cos,avg_price,price_lag_7,price_change
d_844,30286,2013-05-21,5,2013,,,0,0,0,11317,1,0,141,21,0,0,32885.0,31673.0,27059.0,35523.57142857143,35479.642857142855,34031.3,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,4.36888367067038,4.371766644418488,0.0
d_845,28935,2013-05-22,5,2013,,,0,0,0,11317,2,0,142,21,0,0,34611.0,31346.0,27607.0,34712.71428571428,35307.42857142857,33997.433333333334,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159,4.36888367067038,4.371766644418488,0.0
d_846,30902,2013-05-23,5,2013,,,0,0,0,11317,3,0,143,21,0,0,31937.0,32938.0,27476.0,34564.857142857145,35162.0,34125.53333333333,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.7775971469736269,4.36888367067038,4.371766644418488,0.0
d_847,35081,2013-05-24,5,2013,,,0,0,0,11317,4,0,144,21,0,0,34682.0,33497.0,31206.0,34621.857142857145,35275.142857142855,34374.666666666664,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,4.36888367067038,4.371766644418488,0.0
d_848,39143,2013-05-25,5,2013,,,0,0,0,11318,5,1,145,21,0,0,40830.0,45385.0,35329.0,34380.857142857145,34829.28571428572,34763.566666666666,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,4.365515154027944,4.36888367067038,-0.07710245674540372
d_849,36049,2013-05-26,5,2013,,,0,0,0,11318,6,1,146,21,0,0,42673.0,37390.0,38902.0,33434.57142857143,34733.5,34925.0,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,4.365515154027944,4.36888367067038,0.0
d_850,36277,2013-05-27,5,2013,MemorialDay,National,0,0,0,11318,0,0,147,22,1,0,33646.0,34609.0,27445.0,33810.42857142857,34852.642857142855,34956.6,0.49999999999999994,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,4.365515154027944,4.36888367067038,0.0
d_851,29298,2013-05-28,5,2013,,,0,0,0,11318,1,0,148,22,0,0,30286.0,32885.0,28144.0,33669.28571428572,34596.42857142857,34636.46666666667,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,4.365515154027944,4.36888367067038,0.0
d_852,26967,2013-05-29,5,2013,,,0,0,0,11318,2,0,149,22,0,0,28935.0,34611.0,31358.0,33388.142857142855,34050.42857142857,34620.53333333333,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,4.365515154027944,4.36888367067038,0.0
d_853,28125,2013-05-30,5,2013,,,0,0,0,11318,3,0,150,22,0,0,30902.0,31937.0,31741.0,32991.42857142857,33778.142857142855,34619.9,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,4.365515154027944,4.36888367067038,0.0
d_854,36086,2013-05-31,5,2013,,,0,0,0,11318,4,0,151,22,0,0,35081.0,34682.0,36950.0,33135.0,33878.42857142857,34777.5,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,4.365515154027944,4.36888367067038,0.0
d_855,44808,2013-06-01,6,2013,,,1,1,0,11319,5,1,152,22,0,1,39143.0,40830.0,40812.0,33944.28571428572,34162.57142857143,35213.066666666666,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,4.364818828590337,4.365515154027944,-0.01595059032070134
d_856,47502,2013-06-02,6,2013,,,1,0,1,11319,6,1,153,22,0,1,36049.0,42673.0,43203.0,35580.42857142857,34507.5,35564.8,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808,4.364818828590337,4.365515154027944,0.0
d_857,39245,2013-06-03,6,2013,,,1,1,1,11319,0,0,154,23,0,1,36277.0,33646.0,35368.0,36004.42857142857,34907.42857142857,35512.566666666666,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,4.364818828590337,4.365515154027944,0.0
d_858,33809,2013-06-04,6,2013,,,1,0,0,11319,1,0,155,23,0,1,29298.0,30286.0,31673.0,36648.857142857145,35159.07142857143,35199.433333333334,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,4.364818828590337,4.365515154027944,0.0
d_859,35911,2013-06-05,6,2013,,,1,1,1,11319,2,0,156,23,0,1,26967.0,28935.0,31346.0,37926.57142857143,35657.357142857145,35217.53333333333,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,4.364818828590337,4.365515154027944,0.0
d_860,34166,2013-06-06,6,2013,NBAFinalsStart,Sporting,1,1,1,11319,3,0,157,23,1,1,28125.0,30902.0,32938.0,38789.57142857143,35890.5,35300.63333333333,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974,4.364818828590337,4.365515154027944,0.0
d_861,37602,2013-06-07,6,2013,,,1,1,0,11319,4,0,158,23,0,1,36086.0,35081.0,33497.0,39006.142857142855,36070.57142857143,35509.166666666664,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273,4.364818828590337,4.365515154027944,0.0
d_862,44647,2013-06-08,6,2013,,,1,0,1,11320,5,1,159,23,0,1,44808.0,39143.0,45385.0,38983.142857142855,36463.71428571428,35899.46666666667,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,4.36307001277455,4.364818828590337,-0.04006617191835149
d_863,48164,2013-06-09,6,2013,,,1,1,1,11320,6,1,160,23,0,1,47502.0,36049.0,37390.0,39077.71428571428,37329.07142857143,36388.36666666667,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498,4.36307001277455,4.364818828590337,0.0
d_864,36769,2013-06-10,6,2013,,,1,0,0,11320,0,0,161,24,0,1,39245.0,36277.0,34609.0,38724.0,37364.21428571428,36101.166666666664,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,4.36307001277455,4.364818828590337,0.0
d_865,34625,2013-06-11,6,2013,,,0,1,1,11320,1,0,162,24,0,1,33809.0,29298.0,32885.0,38840.57142857143,37744.71428571428,36009.0,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,4.36307001277455,4.364818828590337,0.0
d_866,33942,2013-06-12,6,2013,,,0,1,1,11320,2,0,163,24,0,1,35911.0,26967.0,34611.0,38559.28571428572,38242.92857142857,35986.76666666667,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,4.36307001277455,4.364818828590337,0.0
d_867,34188,2013-06-13,6,2013,,,0,1,0,11320,3,0,164,24,0,1,34166.0,28125.0,31937.0,38562.42857142857,38676.0,36030.2,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,4.36307001277455,4.364818828590337,0.0
d_868,39767,2013-06-14,6,2013,,,0,0,1,11320,4,0,165,24,0,1,37602.0,36086.0,34682.0,38871.71428571428,38938.92857142857,36202.066666666666,1.2246467991473532e-16,-1.0,0.29671281927349075,-0.9549667548552551,4.36307001277455,4.364818828590337,0.0
d_869,46309,2013-06-15,6,2013,,,0,1,1,11321,5,1,166,24,0,1,44647.0,44808.0,40830.0,39109.142857142855,39046.142857142855,36681.13333333333,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447,4.358814186965108,4.36307001277455,-0.09754200131973922
d_870,39690,2013-06-16,6,2013,Father's day,Cultural,0,0,0,11321,6,1,167,24,1,0,48164.0,47502.0,42673.0,37898.57142857143,38488.142857142855,36848.066666666666,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,4.358814186965108,4.36307001277455,0.0
d_871,34118,2013-06-17,6,2013,,,0,0,0,11321,0,0,168,25,0,0,36769.0,39245.0,33646.0,37519.857142857145,38121.92857142857,36624.333333333336,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,4.358814186965108,4.36307001277455,0.0
d_872,31177,2013-06-18,6,2013,,,0,0,0,11321,1,0,169,25,0,0,34625.0,33809.0,30286.0,37027.28571428572,37933.92857142857,36241.13333333333,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,4.358814186965108,4.36307001277455,0.0
d_873,31070,2013-06-19,6,2013,,,0,0,0,11321,2,0,170,25,0,0,33942.0,35911.0,28935.0,36617.0,37588.142857142855,36155.26666666667,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,4.358814186965108,4.36307001277455,0.0
d_874,31771,2013-06-20,6,2013,NBAFinalsEnd,Sporting,0,0,0,11321,3,0,171,25,1,0,34188.0,34166.0,30902.0,36271.71428571428,37417.07142857143,36204.76666666667,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,4.358814186965108,4.36307001277455,0.0
d_875,36703,2013-06-21,6,2013,,,0,0,0,11321,4,0,172,25,0,0,39767.0,37602.0,35081.0,35834.0,37352.857142857145,36463.7,1.2246467991473532e-16,-1.0,0.1797665857255624,-0.9837092937736097,4.358814186965108,4.36307001277455,0.0
d_876,42276,2013-06-22,6,2013,,,0,0,0,11322,5,1,173,25,0,0,46309.0,44647.0,39143.0,35257.857142857145,37183.5,36842.833333333336,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,4.353145799991792,4.358814186965108,-0.13004424437882411
d_877,43275,2013-06-23,6,2013,,,0,0,0,11322,6,1,174,25,0,0,39690.0,48164.0,36049.0,35770.0,36834.28571428572,37115.96666666667,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703663,4.353145799991792,4.358814186965108,0.0
d_878,34118,2013-06-24,6,2013,,,0,0,0,11322,0,0,175,26,0,0,34118.0,36769.0,36277.0,35770.0,36644.92857142857,36948.46666666667,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,4.353145799991792,4.358814186965108,0.0
d_879,31603,2013-06-25,6,2013,,,0,0,0,11322,1,0,176,26,0,0,31177.0,34625.0,29298.0,35830.857142857145,36429.07142857143,36800.26666666667,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,4.353145799991792,4.358814186965108,0.0
d_880,30356,2013-06-26,6,2013,,,0,0,0,11322,2,0,177,26,0,0,31070.0,33942.0,26967.0,35728.857142857145,36172.92857142857,36602.9,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752,4.353145799991792,4.358814186965108,0.0
d_881,31457,2013-06-27,6,2013,,,0,0,0,11322,3,0,178,26,0,0,31771.0,34188.0,28125.0,35684.0,35977.857142857145,36674.86666666667,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,4.353145799991792,4.358814186965108,0.0
d_882,36753,2013-06-28,6,2013,,,0,0,0,11322,4,0,179,26,0,0,36703.0,39767.0,36086.0,35691.142857142855,35762.57142857143,37001.066666666666,1.2246467991473532e-16,-1.0,0.06021327736579302,-0.9981855344718586,4.353145799991792,4.358814186965108,0.0
d_883,44949,2013-06-29,6,2013,,,0,0,0,11323,5,1,180,26,0,0,42276.0,46309.0,44808.0,36073.0,35665.42857142857,37561.86666666667,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,4.359857142857143,4.353145799991792,0.15417225091249875
d_884,44823,2013-06-30,6,2013,,,0,0,0,11323,6,1,181,26,0,0,43275.0,39690.0,47502.0,36294.142857142855,36032.07142857143,37853.1,1.2246467991473532e-16,-1.0,0.02581844022713308,-0.9996666485105112,4.359857142857143,4.353145799991792,0.0
d_885,38716,2013-07-01,7,2013,,,1,1,0,11323,0,0,182,27,0,1,34118.0,34118.0,39245.0,36951.0,36360.5,37650.03333333333,-0.4999999999999997,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,4.359857142857143,4.353145799991792,0.0
d_886,37242,2013-07-02,7,2013,,,1,0,1,11323,1,0,183,27,0,1,31603.0,31177.0,33809.0,37756.57142857143,36793.71428571428,37308.03333333333,-0.4999999999999997,-0.8660254037844388,-0.008606996888688009,-0.9999629591162655,4.359857142857143,4.353145799991792,0.0
d_887,43999,2013-07-03,7,2013,,,1,1,1,11323,2,0,184,27,0,1,30356.0,31070.0,35911.0,39705.57142857143,37717.21428571428,37466.5,-0.4999999999999997,-0.8660254037844388,-0.02581844022713239,-0.9996666485105112,4.359857142857143,4.353145799991792,0.0
d_888,36783,2013-07-04,7,2013,IndependenceDay,National,1,0,0,11323,3,0,185,27,1,1,31457.0,31771.0,34166.0,40466.42857142857,38075.21428571428,37565.63333333333,-0.4999999999999997,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,4.359857142857143,4.353145799991792,0.0
d_889,40807,2013-07-05,7,2013,,,1,1,1,11323,4,0,186,27,0,1,36753.0,36703.0,37602.0,41045.57142857143,38368.357142857145,37728.833333333336,-0.4999999999999997,-0.8660254037844388,-0.060213277365792774,-0.9981855344718586,4.359857142857143,4.353145799991792,0.0
d_890,41832,2013-07-06,7,2013,,,1,1,1,11324,5,1,187,27,0,1,44949.0,42276.0,44647.0,40600.28571428572,38336.642857142855,37984.36666666667,-0.4999999999999997,-0.8660254037844388,-0.07738647923346322,-0.9970011699250151,4.367906162179774,4.359857142857143,0.18461658395889646
d_891,44624,2013-07-07,7,2013,,,1,1,0,11324,6,1,188,27,0,1,44823.0,43275.0,48164.0,40571.857142857145,38433.0,38218.433333333334,-0.4999999999999997,-0.8660254037844388,-0.09453674981719933,-0.9955213724144752,4.367906162179774,4.359857142857143,0.0
d_892,37460,2013-07-08,7,2013,,,1,0,1,11324,0,0,189,28,0,1,38716.0,34118.0,36769.0,40392.42857142857,38671.71428571428,37978.86666666667,-0.4999999999999997,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781,4.367906162179774,4.359857142857143,0.0
d_893,37253,2013-07-09,7,2013,Ramadan starts,Religious,1,1,1,11324,1,0,190,28,1,1,37242.0,31603.0,34625.0,40394.0,39075.28571428572,37615.166666666664,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,4.367906162179774,4.359857142857143,0.0
d_894,34579,2013-07-10,7,2013,,,1,0,0,11324,2,0,191,28,0,1,43999.0,30356.0,33942.0,39048.28571428572,39376.92857142857,37542.166666666664,-0.4999999999999997,-0.8660254037844388,-0.14579919691987442,-0.9893142039703664,4.367906162179774,4.359857142857143,0.0
d_895,36361,2013-07-11,7,2013,,,0,1,1,11324,3,0,192,28,0,1,36783.0,31457.0,34188.0,38988.0,39727.21428571428,37600.03333333333,-0.4999999999999997,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572,4.367906162179774,4.359857142857143,0.0
d_896,41279,2013-07-12,7,2013,,,0,1,1,11324,4,0,193,28,0,1,40807.0,36753.0,39767.0,39055.42857142857,40050.5,37844.6,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,4.367906162179774,4.359857142857143,0.0
d_897,45185,2013-07-13,7,2013,,,0,1,0,11325,5,1,194,28,0,1,41832.0,44949.0,46309.0,39534.42857142857,40067.357142857145,38211.166666666664,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321,4.37561325159352,4.367906162179774,0.1764481453488731
d_898,46672,2013-07-14,7,2013,,,0,0,1,11325,6,1,195,28,0,1,44624.0,44823.0,39690.0,39827.0,40199.42857142857,38441.333333333336,-0.4999999999999997,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,4.37561325159352,4.367906162179774,0.0
d_899,37624,2013-07-15,7,2013,,,0,1,1,11325,0,0,196,29,0,1,37460.0,38716.0,34118.0,39850.42857142857,40121.42857142857,38151.833333333336,-0.4999999999999997,-0.8660254037844388,-0.23030567023061196,-0.973118337233262,4.37561325159352,4.367906162179774,0.0
d_900,33937,2013-07-16,7,2013,,,0,0,0,11325,1,0,197,29,0,0,37253.0,37242.0,31177.0,39376.71428571428,39885.357142857145,37960.066666666666,-0.4999999999999997,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,4.37561325159352,4.367906162179774,0.0
d_901,32467,2013-07-17,7,2013,,,0,0,0,11325,2,0,198,29,0,0,34579.0,43999.0,31070.0,39075.0,39061.642857142855,37905.03333333333,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,4.37561325159352,4.367906162179774,0.0
d_902,33921,2013-07-18,7,2013,,,0,0,0,11325,3,0,199,29,0,0,36361.0,36783.0,31771.0,38726.42857142857,38857.21428571428,37996.5,-0.4999999999999997,-0.8660254037844388,-0.2802306751992161,-0.9599326896597445,4.37561325159352,4.367906162179774,0.0
d_903,36194,2013-07-19,7,2013,,,0,0,0,11325,4,0,200,29,0,0,41279.0,40807.0,36703.0,38000.0,38527.71428571428,38167.3,-0.4999999999999997,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,4.37561325159352,4.367906162179774,0.0
d_904,41527,2013-07-20,7,2013,,,0,0,0,11326,5,1,201,29,0,0,45185.0,41832.0,42276.0,37477.42857142857,38505.92857142857,38492.5,-0.4999999999999997,-0.8660254037844388,-0.3131070409358267,-0.9497178427914317,4.377321341956346,4.37561325159352,0.039036593606711634
d_905,42039,2013-07-21,7,2013,,,0,0,0,11326,6,1,202,29,0,0,46672.0,44624.0,43275.0,36815.57142857143,38321.28571428572,38670.36666666667,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,4.377321341956346,4.37561325159352,0.0
d_906,32203,2013-07-22,7,2013,,,0,0,0,11326,0,0,203,30,0,0,37624.0,37460.0,34118.0,36041.142857142855,37945.78571428572,38334.6,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,4.377321341956346,4.37561325159352,0.0
d_907,31304,2013-07-23,7,2013,,,0,0,0,11326,1,0,204,30,0,0,33937.0,37253.0,31603.0,35665.0,37520.857142857145,37935.566666666666,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,4.377321341956346,4.37561325159352,0.0
d_908,31468,2013-07-24,7,2013,,,0,0,0,11326,2,0,205,30,0,0,32467.0,34579.0,30356.0,35522.28571428572,37298.642857142855,37847.23333333333,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,4.377321341956346,4.37561325159352,0.0
d_909,31816,2013-07-25,7,2013,,,0,0,0,11326,3,0,206,30,0,0,33921.0,36361.0,31457.0,35221.57142857143,36974.0,37854.333333333336,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,4.377321341956346,4.37561325159352,0.0
d_910,36843,2013-07-26,7,2013,,,0,0,0,11326,4,0,207,30,0,0,36194.0,41279.0,36753.0,35314.28571428572,36657.142857142855,38070.566666666666,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,4.377321341956346,4.37561325159352,0.0
d_911,41672,2013-07-27,7,2013,,,0,0,0,11327,5,1,208,30,0,0,41527.0,45185.0,44949.0,35335.0,36406.21428571428,38411.066666666666,-0.4999999999999997,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,4.375850134814279,4.377321341956346,-0.033609758734554074
d_912,40480,2013-07-28,7,2013,,,0,0,0,11327,6,1,209,30,0,0,42039.0,46672.0,44823.0,35112.28571428572,35963.92857142857,38535.3,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,4.375850134814279,4.377321341956346,0.0
d_913,31763,2013-07-29,7,2013,,,0,0,0,11327,0,0,210,31,0,0,32203.0,37624.0,38716.0,35049.42857142857,35545.28571428572,38095.76666666667,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,4.375850134814279,4.377321341956346,0.0
d_914,30162,2013-07-30,7,2013,,,0,0,0,11327,1,0,211,31,0,0,31304.0,33937.0,37242.0,34886.28571428572,35275.642857142855,37607.066666666666,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,4.375850134814279,4.377321341956346,0.0
d_915,31255,2013-07-31,7,2013,,,0,0,0,11327,2,0,212,31,0,0,31468.0,32467.0,43999.0,34855.857142857145,35189.07142857143,37358.36666666667,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,4.375850134814279,4.377321341956346,0.0
d_916,37309,2013-08-01,8,2013,,,1,1,0,11327,3,0,213,31,0,1,31816.0,33921.0,36783.0,35640.57142857143,35431.07142857143,37360.6,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,4.375850134814279,4.377321341956346,0.0
d_917,41663,2013-08-02,8,2013,,,1,0,1,11327,4,0,214,31,0,1,36843.0,36194.0,40807.0,36329.142857142855,35821.71428571428,37282.73333333333,-0.8660254037844385,-0.5000000000000004,-0.5160623910158526,-0.8565509959010037,4.375850134814279,4.377321341956346,0.0
d_918,47105,2013-08-03,8,2013,,,1,1,1,11328,5,1,215,31,0,1,41672.0,41527.0,41832.0,37105.28571428572,36220.142857142855,37626.8,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,4.376345304089339,4.375850134814279,0.011315955981228143
d_919,44439,2013-08-04,8,2013,,,1,0,0,11328,6,1,216,31,0,1,40480.0,42039.0,44624.0,37670.857142857145,36391.57142857143,37747.86666666667,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745,4.376345304089339,4.375850134814279,0.0
d_920,39149,2013-08-05,8,2013,,,1,1,1,11328,0,0,217,32,0,1,31763.0,32203.0,37460.0,38726.0,36887.71428571428,37658.433333333334,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,4.376345304089339,4.375850134814279,0.0
d_921,36694,2013-08-06,8,2013,,,1,1,1,11328,1,0,218,32,0,1,30162.0,31304.0,37253.0,39659.142857142855,37272.71428571428,37394.1,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,4.376345304089339,4.375850134814279,0.0
d_922,35079,2013-08-07,8,2013,,,1,1,0,11328,2,0,219,32,0,1,31255.0,31468.0,34579.0,40205.42857142857,37530.642857142855,37314.73333333333,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,4.376345304089339,4.375850134814279,0.0
d_923,34886,2013-08-08,8,2013,Eid al-Fitr,Religious,1,0,1,11328,3,0,220,32,1,1,37309.0,31816.0,36361.0,39859.28571428572,37749.92857142857,37235.833333333336,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,4.376345304089339,4.375850134814279,0.0
d_924,40699,2013-08-09,8,2013,,,1,1,1,11328,4,0,221,32,0,1,41663.0,36843.0,41279.0,39721.57142857143,38025.357142857145,37439.833333333336,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,4.376345304089339,4.375850134814279,0.0
d_925,44912,2013-08-10,8,2013,,,1,0,0,11329,5,1,222,32,0,1,47105.0,41672.0,45185.0,39408.28571428572,38256.78571428572,37724.86666666667,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,4.375343444069973,4.376345304089339,-0.022892618149450428
d_926,47520,2013-08-11,8,2013,,,0,1,1,11329,6,1,223,32,0,1,44439.0,40480.0,46672.0,39848.42857142857,38759.642857142855,37932.9,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,4.375343444069973,4.376345304089339,0.0
d_927,38753,2013-08-12,8,2013,,,0,1,1,11329,0,0,224,33,0,1,39149.0,31763.0,37624.0,39791.857142857145,39258.92857142857,37718.5,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,4.375343444069973,4.376345304089339,0.0
d_928,35144,2013-08-13,8,2013,,,0,1,0,11329,1,0,225,33,0,1,36694.0,30162.0,33937.0,39570.42857142857,39614.78571428572,37334.23333333333,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,4.375343444069973,4.376345304089339,0.0
d_929,33732,2013-08-14,8,2013,,,0,0,1,11329,2,0,226,33,0,1,35079.0,31255.0,32467.0,39378.0,39791.71428571428,37204.5,-0.8660254037844385,-0.5000000000000004,-0.6807734094770159,-0.7324940716135792,4.375343444069973,4.376345304089339,0.0
d_930,37643,2013-08-15,8,2013,,,0,1,1,11329,3,0,227,33,0,1,34886.0,37309.0,33921.0,39771.857142857145,39815.57142857143,37328.03333333333,-0.8660254037844385,-0.5000000000000004,-0.6932812268869771,-0.7206671495538615,4.375343444069973,4.376345304089339,0.0
d_931,38025,2013-08-16,8,2013,,,0,0,0,11329,4,0,228,33,0,0,40699.0,41663.0,36194.0,39389.857142857145,39555.71428571428,37513.3,-0.8660254037844385,-0.5000000000000004,-0.7055836101071774,-0.70862667826446,4.375343444069973,4.376345304089339,0.0
d_932,44431,2013-08-17,8,2013,,,0,0,0,11330,5,1,229,33,0,0,44912.0,47105.0,41527.0,39321.142857142855,39364.71428571428,37863.63333333333,-0.8660254037844385,-0.5000000000000004,-0.7176769136759615,-0.6963762255968726,4.3710869478313015,4.375343444069973,-0.09728370568121703
d_933,44894,2013-08-18,8,2013,,,0,0,0,11330,6,1,230,33,0,0,47520.0,44439.0,42039.0,38946.0,39397.21428571428,38153.63333333333,-0.8660254037844385,-0.5000000000000004,-0.7295575540864876,-0.6839194216246105,4.3710869478313015,4.375343444069973,0.0
d_934,35237,2013-08-19,8,2013,,,0,0,0,11330,0,0,231,34,0,0,38753.0,39149.0,32203.0,38443.71428571428,39117.78571428572,37943.96666666667,-0.8660254037844385,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,4.3710869478313015,4.375343444069973,0.0
d_935,31625,2013-08-20,8,2013,,,0,0,0,11330,1,0,232,34,0,0,35144.0,36694.0,31304.0,37941.0,38755.71428571428,37596.833333333336,-0.8660254037844385,-0.5000000000000004,-0.7526668275320083,-0.6584015846980489,4.3710869478313015,4.375343444069973,0.0
d_936,32633,2013-08-21,8,2013,,,0,0,0,11330,2,0,233,34,0,0,33732.0,35079.0,31468.0,37784.0,38581.0,37611.166666666664,-0.8660254037844385,-0.5000000000000004,-0.7638886127905429,-0.64534811322955,4.3710869478313015,4.375343444069973,0.0
d_937,31793,2013-08-22,8,2013,,,0,0,0,11330,3,0,234,34,0,0,37643.0,34886.0,31816.0,36948.28571428572,38360.07142857143,37627.46666666667,-0.8660254037844385,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,4.3710869478313015,4.375343444069973,0.0
d_938,37113,2013-08-23,8,2013,,,0,0,0,11330,4,0,235,34,0,0,38025.0,40699.0,36843.0,36818.0,38103.92857142857,37815.63333333333,-0.8660254037844385,-0.5000000000000004,-0.7856498550787144,-0.6186714032625032,4.3710869478313015,4.375343444069973,0.0
d_939,44836,2013-08-24,8,2013,,,0,0,0,11331,5,1,236,34,0,0,44431.0,44912.0,41672.0,36875.857142857145,38098.5,38249.63333333333,-0.8660254037844385,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,4.365518905552011,4.3710869478313015,-0.12738347110786696
d_940,48577,2013-08-25,8,2013,,,0,0,0,11331,6,1,237,34,0,0,44894.0,47520.0,40480.0,37402.0,38174.0,38640.76666666667,-0.8660254037844385,-0.5000000000000004,-0.8064799463209447,-0.5912614448635782,4.365518905552011,4.3710869478313015,0.0
d_941,34200,2013-08-26,8,2013,,,0,0,0,11331,0,0,238,35,0,0,35237.0,38753.0,31763.0,37253.857142857145,37848.78571428572,38391.7,-0.8660254037844385,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278,4.365518905552011,4.3710869478313015,0.0
d_942,32963,2013-08-27,8,2013,,,0,0,0,11331,1,0,239,35,0,0,31625.0,35144.0,30162.0,37445.0,37693.0,38141.13333333333,-0.8660254037844385,-0.5000000000000004,-0.8263541987239094,-0.5631507242749187,4.365518905552011,4.3710869478313015,0.0
